event,radiator,recoiler_before,recoiler_after,daughter_b,daughter_c,radiator_pid,daughter_b_pid,daughter_c_pid,recoiler_pid,scale,Q,Q2,z,z_lab,residual
3805,18,12,21,19,20,21,21,21,-3,0.6657769083976746,1.3485322676252185,1.8185392768264137,0.5790910257315207,0.9895772611852833,4.974940738794274e-06
3805,17,19,24,22,23,21,21,21,21,0.5727885365486145,1.159293391424195,1.3439611673998115,0.42303276455576616,0.7593266972682147,3.0158566124633863e-06
3809,8,9,12,10,11,21,21,21,1,1.5809600353240967,3.1846712933938788,10.14213124696704,0.5596582481703662,0.16599431040692175,1.3133190640209466e-05
3809,11,12,15,13,14,21,21,21,1,1.177345871925354,2.728668548341782,7.4456320467096475,0.7526471278576661,0.7692403127510518,1.2544229049242184e-05
3809,18,13,21,19,20,21,21,21,21,0.5056737065315247,1.0806587419681135,1.1678233165921057,0.6761797061523086,0.9104643131641753,1.4629770417406368e-06
3811,11,10,15,13,14,21,21,21,-2,0.522452175617218,1.0449071250817419,1.091830900046591,0.5011958268955067,0.3391617919031579,9.483040914951157e-08
3813,14,13,18,16,17,21,21,21,-1,0.6245854496955872,1.3617259104400323,1.854297455163735,0.30095219884453245,0.6955703689798055,3.170219855218125e-07
3813,11,15,21,19,20,21,21,21,21,0.6149423718452454,1.325427052578102,1.7567568717058748,0.7190640107060597,0.7284816009265753,7.227546797687652e-05
3813,21,20,24,22,23,21,21,21,21,0.5191821455955505,1.7333306007910982,3.0044349716388297,0.9003134015220994,0.18633853326500813,8.773147236828334e-06
3813,23,22,27,25,26,21,21,21,21,0.5005646347999573,1.005406223645599,1.0108416745453042,0.4538345358271642,0.648242222187949,1.3488637784282393e-06
3814,8,9,12,10,11,21,21,21,1,0.8430776000022888,2.433437801763179,5.921619535050013,0.8605132888798518,0.9021919129558272,1.6785401704099442e-06
3815,12,11,15,13,14,21,21,21,21,1.0731276273727417,5.392413967448132,29.078128396329703,0.9586895065630227,0.9894971062228167,4.513650029752138e-06
3815,21,13,24,22,23,21,21,21,21,0.5796725749969482,1.5688603458014474,2.461322784628237,0.8368855707807363,0.09598405620597336,3.865695527515664e-06
3815,18,14,21,19,20,21,21,21,21,0.79363614320755,1.58834473371167,2.522838993109596,0.48162937376146325,0.30183459216520014,4.889221768232691e-08
3819,10,9,17,15,16,21,21,21,21,0.7902162671089172,2.0153514290372136,4.061641382522339,0.8102568285081675,0.726926201577847,3.816123086852438e-06
3819,16,15,20,18,19,21,21,21,21,0.6890777349472046,1.380135645629208,1.9047744003363505,0.5268496407881764,0.22859503009111823,9.565802720608732e-07
3821,22,11,34,32,33,21,21,21,1,0.5655654072761536,1.3176927023921958,1.7363140579376477,0.7564676888455815,0.7689377365264041,2.0244202313505224e-06
3821,13,12,19,17,18,21,21,21,21,1.0219460725784302,4.08354769206479,16.675361753367667,0.9328628524563504,0.9358937498044926,5.495276723678641e-07
3821,18,19,22,20,21,21,21,21,21,0.8225573301315308,1.8768629232661787,3.5226144327312654,0.7406794928451528,0.5233377172957848,1.7942175341889042e-06
3827,10,9,17,15,16,21,21,21,21,1.2200838327407837,2.5752486483644854,6.63190560090311,0.6598031331437799,0.6582135855256229,1.4080840423465613e-05
3827,13,14,20,18,19,21,21,21,21,1.2165099382400513,2.4923317743749887,6.211717673559178,0.39186167496721047,0.5476735568231524,1.078959900677616e-05
