event,radiator,recoiler_before,recoiler_after,daughter_b,daughter_c,radiator_pid,daughter_b_pid,daughter_c_pid,recoiler_pid,scale,Q,Q2,z,z_lab,residual
51,3,9,4,5,6,-2,-2,-2,-2,1.5190000534057617,6.793310718226131,46.14907051436603,0.3519919906663667,0.055366389841314395,0.009881807469998071
314,15,39,14,16,17,-2,-2,-2,-2,1.7680000066757202,3.574774753208879,12.779014536179602,0.5155243587436813,0.5626448521818896,0.003598582539412883
