event,radiator,recoiler_before,recoiler_after,daughter_b,daughter_c,radiator_pid,daughter_b_pid,daughter_c_pid,recoiler_pid,scale,Q,Q2,z,z_lab,residual
4187,12,27,11,13,14,21,-1,21,-1,0.7422922253608704,1.4877414553606552,2.2133746379986405,0.539135743985756,0.5526112484202301,0.006573958155886635
